round,epoch,train_loss,train_acc,norm,independence,balancement,seed
22,4,0.8939611268670935,0.5324291500292326,BN,noniid,unbalanced,479
22,5,0.8747034214044872,0.5634518673545437,BN,noniid,unbalanced,479
22,6,0.8574814137659574,0.5904141185158178,BN,noniid,unbalanced,479
22,7,0.8401827576913332,0.619221295808491,BN,noniid,unbalanced,479
22,8,0.8239425201165048,0.6433099927400288,BN,noniid,unbalanced,479
22,9,0.8080869348425614,0.6654911874469959,BN,noniid,unbalanced,479
22,10,0.793164378718326,0.6841694711384021,BN,noniid,unbalanced,479
23,1,1.1092491326006977,0.3620335561578924,BN,noniid,unbalanced,479
23,2,0.9306280274282802,0.4342606181448157,BN,noniid,unbalanced,479
23,3,0.8962624371051788,0.4650457226146352,BN,noniid,unbalanced,479
23,4,0.8768269663507288,0.493503943790089,BN,noniid,unbalanced,479
23,5,0.8583345291289416,0.5126133134148337,BN,noniid,unbalanced,479
23,6,0.8442509052428332,0.5298089439218695,BN,noniid,unbalanced,479
23,7,0.8313449133526195,0.5481026974591342,BN,noniid,unbalanced,479
23,8,0.8178176852789792,0.5710732234608042,BN,noniid,unbalanced,479
23,9,0.8072167147289623,0.5891621034795588,BN,noniid,unbalanced,479
23,10,0.7953194271434437,0.6184091420607133,BN,noniid,unbalanced,479
24,1,1.129077848933992,0.3835517339479355,BN,noniid,unbalanced,479
24,2,1.0549396035217105,0.4034351902916318,BN,noniid,unbalanced,479
24,3,1.0131591317199526,0.4120002760205949,BN,noniid,unbalanced,479
24,4,0.9844056892962684,0.4155527991340274,BN,noniid,unbalanced,479
24,5,0.9635675932679858,0.4218328773407709,BN,noniid,unbalanced,479
24,6,0.9479716831729526,0.4258893162863595,BN,noniid,unbalanced,479
24,7,0.935850271156856,0.4300314127831232,BN,noniid,unbalanced,479
24,8,0.9261298718906584,0.4334283634594509,BN,noniid,unbalanced,479
24,9,0.9181438897337232,0.4382353032202947,BN,noniid,unbalanced,479
24,10,0.9114214579264324,0.4442594237128893,BN,noniid,unbalanced,479
25,1,1.2077093923633748,0.2506260126287287,BN,noniid,unbalanced,479
25,2,1.1080352365970612,0.3185728784040971,BN,noniid,unbalanced,479
25,3,1.072841396385973,0.3391748388247056,BN,noniid,unbalanced,479
25,4,1.0503393492915414,0.3562787366997112,BN,noniid,unbalanced,479
25,5,1.0340985533866016,0.3727914228222587,BN,noniid,unbalanced,479
25,6,1.0214872698892246,0.3866605863787911,BN,noniid,unbalanced,479
25,7,1.011226857250387,0.4012288944287733,BN,noniid,unbalanced,479
25,8,1.0026988969607786,0.4082177247784354,BN,noniid,unbalanced,479
25,9,0.995430898937312,0.4183940060572191,BN,noniid,unbalanced,479
25,10,0.9891208816658368,0.4264886510372161,BN,noniid,unbalanced,479
26,1,1.148306832501763,0.3583867575777204,BN,noniid,unbalanced,479
26,2,1.0627138928363198,0.3960544384937537,BN,noniid,unbalanced,479
26,3,1.0312102311535885,0.414912828097218,BN,noniid,unbalanced,479
26,4,1.0079956729161113,0.4286202431509369,BN,noniid,unbalanced,479
26,5,0.9891126610730824,0.4416449980516182,BN,noniid,unbalanced,479
26,6,0.973552626998801,0.4499750217167955,BN,noniid,unbalanced,479
26,7,0.9605362070234198,0.4531024862120026,BN,noniid,unbalanced,479
26,8,0.9494804049793044,0.4567490357631132,BN,noniid,unbalanced,479
26,9,0.9399998878177844,0.4607314636362226,BN,noniid,unbalanced,479
26,10,0.9317637305510672,0.4631038416843666,BN,noniid,unbalanced,479
27,1,1.0866840928792951,0.3754358527866694,BN,noniid,unbalanced,479
27,2,1.0473871540564756,0.4224192763864994,BN,noniid,unbalanced,479
27,3,1.028184060867016,0.4398691184016374,BN,noniid,unbalanced,479
27,4,1.0140930975858982,0.4505004236560602,BN,noniid,unbalanced,479
27,5,1.0031734590346997,0.4598776589219387,BN,noniid,unbalanced,479
27,6,0.9943273365497588,0.4663778817882905,BN,noniid,unbalanced,479
27,7,0.9869702045734112,0.4717343028921347,BN,noniid,unbalanced,479
27,8,0.98064712033822,0.4745845185105617,BN,noniid,unbalanced,479
27,9,0.9751102786797744,0.4771976169485312,BN,noniid,unbalanced,479
27,10,0.9701156570361212,0.480842228600612,BN,noniid,unbalanced,479
28,1,1.127700497706731,0.3193184342384338,BN,noniid,unbalanced,479
28,2,1.0941472431023915,0.350759867032369,BN,noniid,unbalanced,479
28,3,1.0702985843022663,0.3633092619578044,BN,noniid,unbalanced,479
28,4,1.0510810395081838,0.3757092960675557,BN,noniid,unbalanced,479
28,5,1.0351357638835907,0.3871459145545959,BN,noniid,unbalanced,479
28,6,1.0216597934563956,0.3978781223297119,BN,noniid,unbalanced,479
28,7,1.010086480776469,0.4043367977142334,BN,noniid,unbalanced,479
28,8,1.0000495294729868,0.4072539385159811,BN,noniid,unbalanced,479
28,9,0.9912888248761494,0.4123851323127747,BN,noniid,unbalanced,479
28,10,0.9835803250471752,0.4187161679267884,BN,noniid,unbalanced,479
29,1,1.0547768876833077,0.3588402889756595,BN,noniid,unbalanced,479
29,2,0.9966823528794682,0.4063426618015064,BN,noniid,unbalanced,479
29,3,0.968816943028394,0.4386284822576186,BN,noniid,unbalanced,479
29,4,0.9495582598097184,0.4649358799878288,BN,noniid,unbalanced,479
29,5,0.9345356699298408,0.4842970730276669,BN,noniid,unbalanced,479
29,6,0.922406445531284,0.5010548608443316,BN,noniid,unbalanced,479
29,7,0.912268877029419,0.5084654768775492,BN,noniid,unbalanced,479
29,8,0.9036131886874929,0.5147509626781239,BN,noniid,unbalanced,479
29,9,0.8961329337428597,0.5190600065624014,BN,noniid,unbalanced,479
29,10,0.889446454889634,0.5249560782488655,BN,noniid,unbalanced,479
30,1,1.0323730395598845,0.3401643251289021,BN,noniid,unbalanced,479
30,2,0.9779991615902294,0.3599445371194319,BN,noniid,unbalanced,479
30,3,0.9544346088712866,0.3731130395152352,BN,noniid,unbalanced,479
30,4,0.9392604760148308,0.3816539301655509,BN,noniid,unbalanced,479
30,5,0.9282443117011676,0.3909125740961595,BN,noniid,unbalanced,479
30,6,0.9197761728004976,0.3993764783035625,BN,noniid,unbalanced,479
30,7,0.9129906919869508,0.4087251447547566,BN,noniid,unbalanced,479
30,8,0.907252398404208,0.418088570616462,BN,noniid,unbalanced,479
30,9,0.9022423191504044,0.4282797177271409,BN,noniid,unbalanced,479
30,10,0.8977604372934862,0.4352791041677648,BN,noniid,unbalanced,479
31,1,1.1850358861334185,0.2390920787699082,BN,noniid,unbalanced,479
31,2,1.0787581924129934,0.3332997231974321,BN,noniid,unbalanced,479
31,3,1.0261211290079004,0.3868805279100643,BN,noniid,unbalanced,479
31,4,0.992350054137847,0.4091659447024851,BN,noniid,unbalanced,479
31,5,0.9687105732805588,0.4350595742814681,BN,noniid,unbalanced,479
31,6,0.95135057498427,0.4522077474874609,BN,noniid,unbalanced,479
31,7,0.9380907872143912,0.4644167716362897,BN,noniid,unbalanced,479
31,8,0.9275924931554234,0.4783223874428693,BN,noniid,unbalanced,479
31,9,0.9190069770111756,0.4857591103104984,BN,noniid,unbalanced,479
31,10,0.9118090569972992,0.492746404058793,BN,noniid,unbalanced,479
32,1,1.057186134159565,0.352266012430191,BN,noniid,unbalanced,479
32,2,1.008304474875331,0.3763757609762251,BN,noniid,unbalanced,479
32,3,0.9771391563117504,0.3897060581482947,BN,noniid,unbalanced,479
32,4,0.9547601509839296,0.399812018610537,BN,noniid,unbalanced,479
32,5,0.937746774405241,0.4121152419596911,BN,noniid,unbalanced,479
32,6,0.9242244735360146,0.4195537329465151,BN,noniid,unbalanced,479
32,7,0.9132190104573964,0.4273361463844776,BN,noniid,unbalanced,479
32,8,0.9040851015597582,0.4378188012540341,BN,noniid,unbalanced,479
32,9,0.8963606599718332,0.4460377421975136,BN,noniid,unbalanced,479
32,10,0.8897065315395594,0.454670641720295,BN,noniid,unbalanced,479
33,1,1.1573219613896475,0.317579183710946,BN,noniid,unbalanced,479
33,2,1.1207827611102,0.3335172357824113,BN,noniid,unbalanced,479
33,3,1.0950167510244582,0.3400508164034949,BN,noniid,unbalanced,479
33,4,1.0758137355248134,0.3442666720019446,BN,noniid,unbalanced,479
33,5,1.0608215067121718,0.3515653983751932,BN,noniid,unbalanced,479
33,6,1.0487590862645044,0.3563056135177612,BN,noniid,unbalanced,479
33,7,1.0388341744740803,0.3585431016816033,BN,noniid,unbalanced,479
33,8,1.0304731478293736,0.3612731624974145,BN,noniid,unbalanced,479
33,9,1.0233207295338314,0.3657384383678436,BN,noniid,unbalanced,479
33,10,1.0170712504121993,0.3708079606956906,BN,noniid,unbalanced,479
34,1,1.3606303903189572,0.1909743100540204,BN,noniid,unbalanced,479
34,2,1.1790295012972571,0.2845997641303322,BN,noniid,unbalanced,479
34,3,1.0891291363672777,0.3615481037443335,BN,noniid,unbalanced,479
34,4,1.039115477691997,0.4155326474796642,BN,noniid,unbalanced,479
34,5,1.009588955478235,0.4498629481142218,BN,noniid,unbalanced,479
34,6,0.9908979304812172,0.4767755742506547,BN,noniid,unbalanced,479
34,7,0.9780319427902048,0.4948626804351807,BN,noniid,unbalanced,479
34,8,0.9684813672846014,0.5109531771052968,BN,noniid,unbalanced,479
34,9,0.9610081734982404,0.5233249746669423,BN,noniid,unbalanced,479
34,10,0.9548128071156416,0.5325700642845849,BN,noniid,unbalanced,479
35,1,1.1073090185721717,0.3245836870869001,BN,noniid,unbalanced,479
35,2,1.0976509923736255,0.3325159084796905,BN,noniid,unbalanced,479
35,3,1.0889375035961468,0.3380611199140548,BN,noniid,unbalanced,479
35,4,1.0809721822539966,0.3457989325126012,BN,noniid,unbalanced,479
35,5,1.0735904400547345,0.3544689703981081,BN,noniid,unbalanced,479
35,6,1.06669095531106,0.3626398376623789,BN,noniid,unbalanced,479
35,7,1.0602084584534168,0.3715596135457357,BN,noniid,unbalanced,479
35,8,1.0540793053805828,0.3774886977672577,BN,noniid,unbalanced,479
35,9,1.0482676103711128,0.3861739203333855,BN,noniid,unbalanced,479
35,10,1.0427405970791976,0.3934332192937533,BN,noniid,unbalanced,479
36,1,1.0680905972656451,0.382825637428384,BN,noniid,unbalanced,479
36,2,1.0549093422136808,0.395334789564735,BN,noniid,unbalanced,479
36,3,1.0433147204549689,0.4095324303758771,BN,noniid,unbalanced,479
36,4,1.033103397018031,0.4197260326617643,BN,noniid,unbalanced,479
36,5,1.0240724024019745,0.4283275448021135,BN,noniid,unbalanced,479
36,6,1.0160693087075885,0.4371604491534986,BN,noniid,unbalanced,479
36,7,1.0089308352846849,0.4469098536591781,BN,noniid,unbalanced,479
36,8,1.0025492451692883,0.4561696332379391,BN,noniid,unbalanced,479
36,9,0.996798187494278,0.460357482684286,BN,noniid,unbalanced,479
36,10,0.991587265541679,0.4676719205003036,BN,noniid,unbalanced,479
37,1,1.114719323489977,0.4458791132595229,BN,noniid,unbalanced,479
37,2,1.0986543349597766,0.4589652572507443,BN,noniid,unbalanced,479
37,3,1.0840023522791655,0.4710343860543293,BN,noniid,unbalanced,479
37,4,1.070485039897587,0.4807326610192008,BN,noniid,unbalanced,479
37,5,1.0579687240331068,0.4896553450045378,BN,noniid,unbalanced,479
37,6,1.0464000533456388,0.4999943397356116,BN,noniid,unbalanced,479
37,7,1.035772493352061,0.5063757871544879,BN,noniid,unbalanced,479
37,8,1.0259808353755786,0.511434092314347,BN,noniid,unbalanced,479
37,9,1.0169568359851835,0.5167453973189644,BN,noniid,unbalanced,479
37,10,1.0085884462232175,0.5201653152963389,BN,noniid,unbalanced,479
38,1,1.15744686499238,0.3073864229023457,BN,noniid,unbalanced,479
38,2,1.146566765382886,0.3113249672949314,BN,noniid,unbalanced,479
38,3,1.136683817952871,0.3166778434813022,BN,noniid,unbalanced,479
38,4,1.1276737339794636,0.3239431960880756,BN,noniid,unbalanced,479
38,5,1.1193955838680267,0.3291076166927814,BN,noniid,unbalanced,479
38,6,1.1117638517171144,0.3338955403864383,BN,noniid,unbalanced,479
38,7,1.1046997476369145,0.3410368956625461,BN,noniid,unbalanced,479
38,8,1.098129553720355,0.3442467440664768,BN,noniid,unbalanced,479
38,9,1.0919897686690092,0.3460184499621391,BN,noniid,unbalanced,479
38,10,1.0862342473119495,0.347098723500967,BN,noniid,unbalanced,479
39,1,1.0614988073706626,0.4524868865013123,BN,noniid,unbalanced,479
39,2,1.05044164955616,0.4570010766983031,BN,noniid,unbalanced,479
39,3,1.0408255577087402,0.4612306790351867,BN,noniid,unbalanced,479
39,4,1.032405860722065,0.4688166694641113,BN,noniid,unbalanced,479
39,5,1.0249753326177595,0.4697630581855774,BN,noniid,unbalanced,479
39,6,1.018342773616314,0.4710480694770813,BN,noniid,unbalanced,479
39,7,1.0123686909675598,0.4708037347793579,BN,noniid,unbalanced,479
39,8,1.0069405242800713,0.470945526599884,BN,noniid,unbalanced,479
39,9,1.001967704296112,0.4719885225296021,BN,noniid,unbalanced,479
39,10,0.997375988960266,0.4737166872024536,BN,noniid,unbalanced,479
40,1,1.1511835753917694,0.3170287287566397,BN,noniid,unbalanced,479
40,2,1.1435752511024475,0.3212750954429308,BN,noniid,unbalanced,479
40,3,1.1364433136251235,0.3264642131659719,BN,noniid,unbalanced,479
40,4,1.1297055780887604,0.3306194962726699,BN,noniid,unbalanced,479
40,5,1.1233261624972026,0.3344673451118998,BN,noniid,unbalanced,479
40,6,1.1172688239150577,0.3383021329840024,BN,noniid,unbalanced,479
40,7,1.1114947977993224,0.3422308324774106,BN,noniid,unbalanced,479
40,8,1.105988598532147,0.3451585469312138,BN,noniid,unbalanced,479
40,9,1.1007070127460692,0.3515514987376001,BN,noniid,unbalanced,479
40,10,1.0956315530671017,0.3561301362845633,BN,noniid,unbalanced,479
41,1,1.226368819889815,0.2686678372388301,BN,noniid,unbalanced,479
41,2,1.1989877146223318,0.2803087953510492,BN,noniid,unbalanced,479
41,3,1.1761694433896437,0.2979144613898318,BN,noniid,unbalanced,479
41,4,1.1575310320957848,0.3180228497930195,BN,noniid,unbalanced,479
41,5,1.1424387201018955,0.3341307925400527,BN,noniid,unbalanced,479
41,6,1.130095467619274,0.3465554348541342,BN,noniid,unbalanced,479
41,7,1.1196926391643027,0.3550486335028773,BN,noniid,unbalanced,479
41,8,1.1107219470583871,0.3620175608863001,BN,noniid,unbalanced,479
41,9,1.1028099850468014,0.3722426077075627,BN,noniid,unbalanced,479
41,10,1.095678114372751,0.383570674398671,BN,noniid,unbalanced,479
42,1,1.043018051981926,0.3888090876340866,BN,noniid,unbalanced,479
42,2,1.0356688603758812,0.3948334897756577,BN,noniid,unbalanced,479
42,3,1.0290639579296113,0.4022447313070297,BN,noniid,unbalanced,479
42,4,1.023068816959858,0.4094011968374252,BN,noniid,unbalanced,479
42,5,1.017584317922592,0.4159588192701339,BN,noniid,unbalanced,479
42,6,1.0125428944826127,0.4196765393018722,BN,noniid,unbalanced,479
42,7,1.0079102262854576,0.424674642920494,BN,noniid,unbalanced,479
42,8,1.003626102209091,0.4310081375837326,BN,noniid,unbalanced,479
42,9,0.9996343284845352,0.4362972792387009,BN,noniid,unbalanced,479
42,10,0.9958841636776924,0.4400159887075424,BN,noniid,unbalanced,479
43,1,1.1150438595901837,0.4527315573258834,BN,noniid,unbalanced,479
43,2,1.10093952850862,0.4603379882465709,BN,noniid,unbalanced,479
43,3,1.087776854634285,0.4677167311581698,BN,noniid,unbalanced,479
43,4,1.0754655342210422,0.4757829067923806,BN,noniid,unbalanced,479
43,5,1.0639202391559428,0.4842849514701149,BN,noniid,unbalanced,479
43,6,1.05306115611033,0.4890196123990145,BN,noniid,unbalanced,479
43,7,1.0428497696464711,0.4951563601060347,BN,noniid,unbalanced,479
43,8,1.0332400121472098,0.5011296393654563,BN,noniid,unbalanced,479
43,9,1.0241881527683951,0.5029499210010875,BN,noniid,unbalanced,479
43,10,1.0156366337429394,0.5086208421533758,BN,noniid,unbalanced,479
44,1,1.077811838686466,0.3008305432796478,BN,noniid,unbalanced,479
44,2,1.065730133652687,0.3099890320301056,BN,noniid,unbalanced,479
44,3,1.0554450735449792,0.3208794450759887,BN,noniid,unbalanced,479
44,4,1.046648721396923,0.3301792979240417,BN,noniid,unbalanced,479
44,5,1.0390804335474968,0.3391730518341064,BN,noniid,unbalanced,479
44,6,1.0324907556176186,0.3483045287728309,BN,noniid,unbalanced,479
44,7,1.02671120762825,0.3542109382748604,BN,noniid,unbalanced,479
44,8,1.0215706005692482,0.3628458579182624,BN,noniid,unbalanced,479
44,9,1.0169573694467544,0.3696048937439918,BN,noniid,unbalanced,479
44,10,1.012795303761959,0.3738258603811264,BN,noniid,unbalanced,479
45,1,1.0166937589645386,0.4461655914783478,BN,noniid,unbalanced,479
45,2,1.0102428257465363,0.4476021686792373,BN,noniid,unbalanced,479
45,3,1.0043585762381553,0.4491934863328934,BN,noniid,unbalanced,479
45,4,0.9989360615611076,0.4522778812646866,BN,noniid,unbalanced,479
45,5,0.9939047887921332,0.4547523473501205,BN,noniid,unbalanced,479
45,6,0.9892100796103478,0.4570342925786972,BN,noniid,unbalanced,479
45,7,0.984801396727562,0.4591711379289627,BN,noniid,unbalanced,479
45,8,0.9806435123085976,0.4605055257081985,BN,noniid,unbalanced,479
45,9,0.9767123848199843,0.4613475534915924,BN,noniid,unbalanced,479
45,10,0.9729858860373496,0.4640393370389938,BN,noniid,unbalanced,479
46,1,1.079603761434555,0.3310554113107569,BN,noniid,unbalanced,479
46,2,1.0789860136368696,0.3320275554937475,BN,noniid,unbalanced,479
46,3,1.0783692493158228,0.3320692804280449,BN,noniid,unbalanced,479
46,4,1.077758690890144,0.334214091721703,BN,noniid,unbalanced,479
46,5,1.0771539000903858,0.3344676417462966,BN,noniid,unbalanced,479
46,6,1.0765560917994554,0.3351682804612552,BN,noniid,unbalanced,479
46,7,1.075964403503081,0.3360986991489635,BN,noniid,unbalanced,479
46,8,1.0753772837274216,0.3370934431693133,BN,noniid,unbalanced,479
46,9,1.0747957387391258,0.3380125608163721,BN,noniid,unbalanced,479
46,10,1.0742200893514298,0.3377827814046074,BN,noniid,unbalanced,479
47,1,1.1597184896469117,0.3805046916007996,BN,noniid,unbalanced,479
47,2,1.1575885847210885,0.3826733345985413,BN,noniid,unbalanced,479
47,3,1.155480083823204,0.3846562695503235,BN,noniid,unbalanced,479
47,4,1.1533970668911937,0.3858483490943908,BN,noniid,unbalanced,479
47,5,1.151339253783226,0.3881128726005554,BN,noniid,unbalanced,479
47,6,1.1493046313524249,0.3895570921897888,BN,noniid,unbalanced,479
47,7,1.147293432056904,0.3915102171897888,BN,noniid,unbalanced,479
47,8,1.1453056171536449,0.3928774046897888,BN,noniid,unbalanced,479
47,9,1.1433412984013558,0.3934633421897888,BN,noniid,unbalanced,479
47,10,1.1414002493023871,0.3948507342338562,BN,noniid,unbalanced,479
48,1,1.072780279886155,0.4036518211166063,BN,noniid,unbalanced,479
48,2,1.0722798946357908,0.4042436341586567,BN,noniid,unbalanced,479
48,3,1.0717875134377253,0.4050306071128164,BN,noniid,unbalanced,479
48,4,1.0713000737485432,0.4061750689716566,BN,noniid,unbalanced,479
48,5,1.0708172704492296,0.406607968991711,BN,noniid,unbalanced,479
48,6,1.0703398074422563,0.4073520166107586,BN,noniid,unbalanced,479
48,7,1.0698673412913369,0.4076811150851703,BN,noniid,unbalanced,479
48,8,1.0693997570446558,0.4080531388946942,BN,noniid,unbalanced,479
48,9,1.0689369283971333,0.4088072818375769,BN,noniid,unbalanced,479
48,10,1.0684787588460103,0.4089932937423388,BN,noniid,unbalanced,479
49,1,1.055462520373495,0.3774059458312235,BN,noniid,unbalanced,479
49,2,1.054663942048424,0.3778171300417498,BN,noniid,unbalanced,479
49,3,1.0538716378964876,0.3782283142522762,BN,noniid,unbalanced,479
49,4,1.0530885410936257,0.379256274778592,BN,noniid,unbalanced,479
49,5,1.0523141465689008,0.3800786431996446,BN,noniid,unbalanced,479
49,6,1.051548095125901,0.3794618668838551,BN,noniid,unbalanced,479
49,7,1.0507901154066388,0.3798730510943814,BN,noniid,unbalanced,479
49,8,1.0500404615151255,0.3798394084761017,BN,noniid,unbalanced,479
49,9,1.0492987585695166,0.380250592686628,BN,noniid,unbalanced,479
49,10,1.0485648983403255,0.3812987751239224,BN,noniid,unbalanced,479
50,1,1.0541681721806526,0.3973682165145874,BN,noniid,unbalanced,479
50,2,1.0535846889019012,0.3983649840354919,BN,noniid,unbalanced,479
50,3,1.0530061185359956,0.3987556090354919,BN,noniid,unbalanced,479
50,4,1.052432826161385,0.3999253334999084,BN,noniid,unbalanced,479
50,5,1.051864568889141,0.4009317069053649,BN,noniid,unbalanced,479
50,6,1.0513013511896134,0.4014974389076233,BN,noniid,unbalanced,479
50,7,1.0507426872849464,0.4027097234725952,BN,noniid,unbalanced,479
50,8,1.050188784301281,0.4027001179456711,BN,noniid,unbalanced,479
50,9,1.0496397733688354,0.4037384518384933,BN,noniid,unbalanced,479
50,10,1.0490956470370292,0.4051375988721847,BN,noniid,unbalanced,479
1,1,2.618853835761547,0.3608432097434997,BN,noniid,balanced,479
1,2,1.2325300022959709,0.3157799028754234,BN,noniid,balanced,479
1,3,1.212844929099083,0.3842537693977356,BN,noniid,balanced,479
1,4,1.1733616277575494,0.385708511352539,BN,noniid,balanced,479
1,5,1.1557143762707711,0.4354458513259888,BN,noniid,balanced,479
1,6,1.15101251155138,0.4008485975265503,BN,noniid,balanced,479
1,7,1.1293042287230493,0.3845635766983032,BN,noniid,balanced,479
1,8,1.148927691578865,0.3960668096542359,BN,noniid,balanced,479
1,9,1.160856856405735,0.3534684801101684,BN,noniid,balanced,479
1,10,1.1664340659976005,0.2603987060636282,BN,noniid,balanced,479
2,1,1.1805039644241333,0.2842605047225952,BN,noniid,balanced,479
2,2,1.2062803983688355,0.2507879831790924,BN,noniid,balanced,479
2,3,1.1928751811385154,0.2608297407180071,BN,noniid,balanced,479
2,4,1.2142672464251518,0.2308863126784563,BN,noniid,balanced,479
2,5,1.2180017411708832,0.2337553861737251,BN,noniid,balanced,479
2,6,1.2206862643361092,0.2315463344603777,BN,noniid,balanced,479
2,7,1.2191786348819733,0.2407664320021868,BN,noniid,balanced,479
2,8,1.213940145075321,0.24176319848001,BN,noniid,balanced,479
2,9,1.2096574187278748,0.2408472515195608,BN,noniid,balanced,479
2,10,1.2090418592095376,0.2366513998061418,BN,noniid,balanced,479
3,1,1.2407130241394042,0.2210802779197693,BN,noniid,balanced,479
3,2,1.2381045162677764,0.247669720172882,BN,noniid,balanced,479
3,3,1.2232577338814736,0.2498248908519745,BN,noniid,balanced,479
3,4,1.2140165477991105,0.2578798484802246,BN,noniid,balanced,479
3,5,1.1994448855519295,0.2713900837898254,BN,noniid,balanced,479
3,6,1.1989376813173294,0.2611193418502808,BN,noniid,balanced,479
3,7,1.1898084372282027,0.261967940568924,BN,noniid,balanced,479
3,8,1.1774849638342857,0.2673828115463256,BN,noniid,balanced,479
3,9,1.1635207578539848,0.2810142760276795,BN,noniid,balanced,479
3,10,1.1512390717864036,0.2872306034117937,BN,noniid,balanced,479
4,1,1.3324887081980703,0.1764008622467518,BN,noniid,balanced,479
4,2,1.2539898782968522,0.2826643320322037,BN,noniid,balanced,479
4,3,1.2487728327512742,0.2853448277711868,BN,noniid,balanced,479
4,4,1.236433058977127,0.2729189113676548,BN,noniid,balanced,479
4,5,1.2220011934638024,0.2843547954559326,BN,noniid,balanced,479
4,6,1.1876875177025794,0.2911503235995769,BN,noniid,balanced,479
4,7,1.16283890157938,0.2919315733015537,BN,noniid,balanced,479
4,8,1.1453385546803474,0.3001212280392646,BN,noniid,balanced,479
4,9,1.120774471759796,0.3090315199196338,BN,noniid,balanced,479
4,10,1.097356166690588,0.3105266706645488,BN,noniid,balanced,479
5,1,1.1899645134806631,0.2144194495677948,BN,noniid,balanced,479
5,2,1.201661542057991,0.1999393844604491,BN,noniid,balanced,479
5,3,1.1875384718179702,0.2206155695915222,BN,noniid,balanced,479
5,4,1.168402187526226,0.2346848043203353,BN,noniid,balanced,479
5,5,1.1470284149050711,0.2434603966772556,BN,noniid,balanced,479
5,6,1.1355000868439675,0.2490369054824113,BN,noniid,balanced,479
5,7,1.1321594715118408,0.2541352361738682,BN,noniid,balanced,479
5,8,1.118036288022995,0.2657327568084001,BN,noniid,balanced,479
5,9,1.1017391249537467,0.2853717653304338,BN,noniid,balanced,479
5,10,1.0872389197349548,0.2943426725417375,BN,noniid,balanced,479
6,1,1.396849626302719,0.0909550100266933,BN,noniid,balanced,479
6,2,1.2974831223487855,0.1038119601756334,BN,noniid,balanced,479
6,3,1.2777071014046668,0.1300444494783878,BN,noniid,balanced,479
6,4,1.263458362221718,0.147615838766098,BN,noniid,balanced,479
6,5,1.2599863797426225,0.1479997295290231,BN,noniid,balanced,479
6,6,1.2483490407466888,0.1530845903158187,BN,noniid,balanced,479
6,7,1.234613411128521,0.1649313039779663,BN,noniid,balanced,479
6,8,1.220887950062752,0.1822804400920868,BN,noniid,balanced,479
6,9,1.2081970751285551,0.196740300193429,BN,noniid,balanced,479
6,10,1.2013729602098464,0.1999057099968195,BN,noniid,balanced,479
7,1,1.1832221627235413,0.2435277457237244,BN,noniid,balanced,479
7,2,1.1615271806716918,0.2510910539627076,BN,noniid,balanced,479
7,3,1.1280955016613006,0.2798491358757019,BN,noniid,balanced,479
7,4,1.0913083896040916,0.3111799540519714,BN,noniid,balanced,479
7,5,1.0597957149147987,0.3499730582237244,BN,noniid,balanced,479
7,6,1.0315384179353717,0.3804216032028198,BN,noniid,balanced,479
7,7,1.0131228476762772,0.4008081884384156,BN,noniid,balanced,479
7,8,0.9903630673885344,0.4150996742248535,BN,noniid,balanced,479
7,9,0.9673462003469468,0.4250740823745728,BN,noniid,balanced,479
7,10,0.9403922379016876,0.4381600200682878,BN,noniid,balanced,479
8,1,1.3177289709448814,0.1934469287097454,BN,noniid,balanced,479
8,2,1.1889331921935082,0.2210870135873555,BN,noniid,balanced,479
8,3,1.1656251385807992,0.2592403010427952,BN,noniid,balanced,479
8,4,1.1431276053190231,0.2922817900925875,BN,noniid,balanced,479
8,5,1.1219225496053695,0.3081492438316345,BN,noniid,balanced,479
8,6,1.105522169172764,0.3221039876043797,BN,noniid,balanced,479
8,7,1.0872015342116357,0.3207772061824798,BN,noniid,balanced,479
8,8,1.0729605361819268,0.3415140045881271,BN,noniid,balanced,479
8,9,1.0540620803833007,0.3622440717220306,BN,noniid,balanced,479
8,10,1.038945631682873,0.3716123354434967,BN,noniid,balanced,479
9,1,1.1128698125481606,0.3917968745231628,BN,noniid,balanced,479
9,2,1.1466843165457248,0.3776266152411699,BN,noniid,balanced,479
9,3,1.1235857740044597,0.3681707968264818,BN,noniid,balanced,479
9,4,1.0640895165503026,0.4013806569129228,BN,noniid,balanced,479
9,5,1.0391274392604828,0.4121834588050842,BN,noniid,balanced,479
9,6,1.0066794902086258,0.4304350740462541,BN,noniid,balanced,479
9,7,0.9861773513257504,0.4473666474372149,BN,noniid,balanced,479
9,8,1.0277310945093632,0.4322534999847412,BN,noniid,balanced,479
9,9,0.9656293638050556,0.4598195020705461,BN,noniid,balanced,479
9,10,0.937650877982378,0.4873922416716814,BN,noniid,balanced,479
10,1,1.1033549651503562,0.2700902467817068,BN,noniid,balanced,479
10,2,1.140124662220478,0.2890692336112261,BN,noniid,balanced,479
10,3,1.1033594578504562,0.3146012905240058,BN,noniid,balanced,479
10,4,1.0720589697360992,0.3331425074338913,BN,noniid,balanced,479
10,5,1.0402739256620408,0.352175377368927,BN,noniid,balanced,479
10,6,1.0152575194835662,0.3786368498802185,BN,noniid,balanced,479
10,7,0.9878094926476478,0.3948545217514038,BN,noniid,balanced,479
10,8,0.9725602716207504,0.4136786069869995,BN,noniid,balanced,479
10,9,0.9523159742355348,0.4279296836853028,BN,noniid,balanced,479
